bigg_id,ID
crm_cho_r,cpd:C00195_r
crmp_cho_c,cpd:C02960_c
crmp_cho_e,cpd:C02960_e
cs_cho_linkage_g,cs_cho_linkage_g
ctp_e,cpd:C00063_e
cysam_e,cpd:C01678_e
dad_2_n,cpd:C00559_n
dag_cho_n,dag_cho_n
dak2gpe_cho_c,dak2gpe_cho_c
damp_n,cpd:C00360_n
dchac_c,cpd:C04483_c
dchac_e,cpd:C04483_e
dchac_r,cpd:C04483_r
dcholcoa_m,cpd:C05337_m
dedolp_c,dedolp_c
dgtp_e,cpd:C00286_e
dhea_m,cpd:C01227_m
dhnpthld_c,cpd:C06205_c
digalsgalside_cho_c,cpd:C06127_c
digalsgalside_cho_e,cpd:C06127_e
digalside_cho_c,cpd:C06126_c
dlnlcg_r,dlnlcg_r
dmarg_c,dmarg_c
doco13ac_c,cpd:C08316_c
docosac_m,docosac_m
docoscoa_m,cpd:C16528_m
docoscoa_n,cpd:C16528_n
doldp_r,cpd:C00621_r
dolichol_r,cpd:C00381_r
dopa_l,cpd:C03758_l
dopaqn_x,dopaqn_x
em2emgacpail_prot_cho_r,em2emgacpail_prot_cho_r
emem2gacpail_cho_r,emem2gacpail_cho_r
emgacpail_cho_r,emgacpail_cho_r
epoIm_r,epoIm_r
epo_g,cpd:C18200_g
estrone_l,cpd:C00468_l
fad_e,cpd:C00016_e
fn4m2masn_g,fn4m2masn_g
fnm4masn_g,fnm4masn_g
fol_m,cpd:C00504_m
fuc12gal14acglcgalgluside_cho_g,fuc12gal14acglcgalgluside_cho_g
fuc13galacglcgal14acglcgalgluside_cho_c,fuc13galacglcgal14acglcgalgluside_cho_c
fuc13galacglcgal14acglcgalgluside_cho_e,fuc13galacglcgal14acglcgalgluside_cho_e
fuc14galacglcgalgluside_cho_c,fuc14galacglcgalgluside_cho_c
fuc14galacglcgalgluside_cho_e,fuc14galacglcgalgluside_cho_e
fucacgalfucgalacglcgalgluside_cho_c,fucacgalfucgalacglcgalgluside_cho_c
fucacgalfucgalacglcgalgluside_cho_e,fucacgalfucgalacglcgalgluside_cho_e
fucacngal14acglcgalgluside_cho_c,fucacngal14acglcgalgluside_cho_c
fucacngal14acglcgalgluside_cho_e,fucacngal14acglcgalgluside_cho_e
fucacngalacglcgalgluside_cho_c,fucacngalacglcgalgluside_cho_c
fucacngalacglcgalgluside_cho_e,fucacngalacglcgalgluside_cho_e
fucfuc12gal14acglcgalgluside_cho_c,fucfuc12gal14acglcgalgluside_cho_c
fucfuc12gal14acglcgalgluside_cho_e,fucfuc12gal14acglcgalgluside_cho_e
fucfuc132galacglcgal14acglcgalgluside_cho_g,fucfuc132galacglcgal14acglcgalgluside_cho_g
fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_c,fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_c
fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_e,fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_e
fucfucfucgalacglcgal14acglcgalgluside_cho_g,fucfucfucgalacglcgal14acglcgalgluside_cho_g
fucfucgalacglcgal14acglcgalgluside_cho_g,fucfucgalacglcgal14acglcgalgluside_cho_g
fucfucgalacglcgalgluside_cho_c,fucfucgalacglcgalgluside_cho_c
fucfucgalacglcgalgluside_cho_e,fucfucgalacglcgalgluside_cho_e
fucgal14acglcgalgluside_cho_c,fucgal14acglcgalgluside_cho_c
fucgal14acglcgalgluside_cho_e,fucgal14acglcgalgluside_cho_e
fucgalacglcgal14acglcgalgluside_cho_g,fucgalacglcgal14acglcgalgluside_cho_g
fucgalfucgalacglcgalgluside_cho_c,fucgalfucgalacglcgalgluside_cho_c
fucgalfucgalacglcgalgluside_cho_e,fucgalfucgalacglcgalgluside_cho_e
fucgalgbside_cho_c,fucgalgbside_cho_c
fucgalgbside_cho_e,fucgalgbside_cho_e
fumpyr_c,cpd:C02514_c
g1m8mpdol_r,g1m8mpdol_r
g3m8mpdol_r,g3m8mpdol_r
ga1_cho_g,cpd:C00859_g
galacgalfuc12gal14acglcgalgluside_cho_g,galacgalfuc12gal14acglcgalgluside_cho_g
galacgalfucgalacglcgal14acglcgalgluside_cho_g,galacgalfucgalacglcgal14acglcgalgluside_cho_g
galacglcgalgbside_cho_g,galacglcgalgbside_cho_g
galacglcgalgluside_cho_g,cpd:C04910_g
galfuc12gal14acglcgalgluside_cho_c,galfuc12gal14acglcgalgluside_cho_c
galfuc12gal14acglcgalgluside_cho_e,galfuc12gal14acglcgalgluside_cho_e
galfucgalacglcgal14acglcgalgluside_cho_g,galfucgalacglcgal14acglcgalgluside_cho_g
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho_c,galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho_c
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho_e,galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho_e
galgalgalthcrm_cho_g,galgalgalthcrm_cho_g
galgbside_cho_g,galgbside_cho_g
galgluside_cho_g,galgluside_cho_g
galgluside_cho_l,galgluside_cho_l
galside_cho_g,galside_cho_g
galside_cho_l,galside_cho_l
galside_cho_n,galside_cho_n
gbdp_c,gbdp_c
gbside_cho_c,cpd:C03272_c
gbside_cho_e,cpd:C03272_e
gd1b2_cho_c,gd1b2_cho_c
gd1b2_cho_e,gd1b2_cho_e
gd1b_cho_g,cpd:C06141_g
gd1c_cho_g,gd1c_cho_g
gd2_cho_g,cpd:C06134_g
gd3_cho_g,cpd:C06133_g
gltdechol_e,gltdechol_e
gluside_cho_g,cpd:C01190_g
gluside_cho_l,cpd:C01190_l
glyleu_c,cpd:C02155_c
glyleu_e,cpd:C02155_e
glyphe_c,glyphe_c
glyphe_e,glyphe_e
glypro_c,glypro_c
glypro_e,glypro_e
glysar_c,glysar_c
glysar_e,glysar_e
gm1_cho_g,gm1_cho_g
gm1b_cho_g,gm1b_cho_g
gm2_cho_g,gm2_cho_g
gm3_cho_g,gm3_cho_g
gp1c_cho_c,gp1c_cho_c
gp1c_cho_e,gp1c_cho_e
gp1calpha_cho_g,gp1calpha_cho_g
gpi_cho_r,gpi_cho_r
gpi_prot_cho_r,gpi_prot_cho_r
gq1b_cho_c,gq1b_cho_c
gq1b_cho_e,gq1b_cho_e
gq1balpha_cho_c,gq1balpha_cho_c
gq1balpha_cho_e,gq1balpha_cho_e
gq1c_cho_g,gq1c_cho_g
gt1a_cho_g,cpd:C06138_g
gt1alpha_cho_g,gt1alpha_cho_g
gt1b_cho_g,cpd:C06140_g
gt1c_cho_g,gt1c_cho_g
gt3_cho_g,gt3_cho_g
gudac_m,gudac_m
gumgchol_e,gumgchol_e
gumtchol_e,gumtchol_e
hdcea_r,hdcea_r
hdcecrn_r,hdcecrn_r
hdd2coa_r,cpd:C05272_r
hlys_c,cpd:C16741_c
homoval_m,homoval_m
houdic_c,cpd:C12248_c
idour_e,idour_e
igg_lc_r,igg_lc_r
inost_g,cpd:C00137_g
l2n2bdl4n4m2masn_g,l2n2bdl4n4m2masn_g
l2n2cdl4fn4m2masn_g,l2n2cdl4fn4m2masn_g
l3fn3rm2masn_g,l3fn3rm2masn_g
l3n3rm2masn_g,l3n3rm2masn_g
l4fn4m2masn_g,l4fn4m2masn_g
l4n4m2masn_g,l4n4m2masn_g
leuktrA4_n,cpd:C00909_n
leuktrB4_x,leuktrB4_x
leuktrB4wcooh_m,leuktrB4wcooh_m
leuktrB4woh_c,leuktrB4woh_c
leuktrE4_x,leuktrE4_x
leuleu_c,cpd:C11332_c
leuleu_e,cpd:C11332_e
lgnc_x,lgnc_x
lnbl4fn4m2masn_g,lnbl4fn4m2masn_g
lncl4fn4m2masn_g,lncl4fn4m2masn_g
lncl4n4m2masn_g,lncl4n4m2masn_g
lndl4n4m2masn_g,lndl4n4m2masn_g
lnl3fn3m2masn_g,lnl3fn3m2masn_g
lnl3n3m2masn_g,lnl3n3m2masn_g
lnlc_r,cpd:C01595_r
lnlccoa_r,cpd:C02050_r
lnlccoa_x,cpd:C02050_x
lnlnca_r,cpd:C06427_r
lnlncg_l,lnlncg_l
lnlncgcoa_r,lnlncgcoa_r
m1mpdol_c,m1mpdol_c
m2mpdol_c,m2mpdol_c
m3emgacpail_cho_r,m3emgacpail_cho_r
m3gacpail_cho_r,m3gacpail_cho_r
m5mpdol_r,m5mpdol_r
m6mpdol_r,m6mpdol_r
m_em_3gacpail_r,m_em_3gacpail_r
m_em_3gacpail_cho_r,m_em_3gacpail_cho_r
m_em_3gacpail_prot_cho_r,m_em_3gacpail_prot_cho_r
malcoa_l,cpd:C00083_l
malcoa_n,cpd:C00083_n
memgacpail_cho_r,memgacpail_cho_r
mpdol_c,mpdol_c
n2bdl4n4m2masn_g,n2bdl4n4m2masn_g
n2cdl4fn4m2masn_g,n2cdl4fn4m2masn_g
nadp_l,cpd:C00006_l
nadph_l,cpd:C00005_l
naglc2p_c,cpd:C04500_c
ncam_n,cpd:C00153_n
ncl4n4m2masn_g,ncl4n4m2masn_g
ndl4n4m2masn_g,ndl4n4m2masn_g
npthld_c,cpd:C03012_c
nrpphr_r,cpd:C00547_r
o2_g,cpd:C00007_g
o2_l,cpd:C00007_l
oagd3_cho_g,oagd3_cho_g
oagt3_cho_g,oagt3_cho_g
ocdca_m,cpd:C01530_m
ocdcea_r,cpd:C00712_r
ocdececrn_m,ocdececrn_m
od2coa_n,cpd:C16218_n
odecoa_r,odecoa_r
pa_cho_g,pa_cho_g
pa_cho_m,pa_cho_m
pa_cho_n,pa_cho_n
pac_m,cpd:C00548_m
paf_cho_c,paf_cho_c
paf_cho_e,paf_cho_e
pail345p_cho_c,cpd:C05981_c
pail345p_cho_r,cpd:C05981_r
pail34p_cho_c,cpd:C11554_c
pail35p_cho_c,cpd:C11556_c
pail35p_cho_r,cpd:C11556_r
pail3p_cho_g,cpd:C04549_g
pail3p_cho_n,cpd:C04549_n
pail45p_cho_c,cpd:C04637_c
pail45p_cho_r,cpd:C04637_r
pail4p_cho_c,cpd:C01277_c
pail5p_cho_g,cpd:C11557_g
pail5p_cho_m,cpd:C11557_m
pail5p_cho_n,cpd:C11557_n
pail_cho_c,cpd:C01194_c
pail_cho_r,cpd:C01194_r
pchol_cho_c,cpd:C00157_c
pchol_cho_e,cpd:C00157_e
pchol_cho_r,cpd:C00157_r
pe_cho_g,pe_cho_g
pe_cho_m,pe_cho_m
pectintchol_e,pectintchol_e
phaccoa_m,cpd:C00582_m
pheacgly_m,cpd:C05598_m
pholys_c,cpd:C03366_c
pmtcoa_r,cpd:C00154_r
pmtcrn_r,pmtcrn_r
pmtcrn_x,pmtcrn_x
prostge2_m,prostge2_m
prpp_e,cpd:C00119_e
ps_cho_g,cpd:C02737_g
ps_cho_m,cpd:C02737_m
psylchol_e,psylchol_e
ptrc_x,cpd:C00134_x
ptth_m,cpd:C00831_m
pydx5p_e,cpd:C00018_e
q10_e,cpd:C11378_e
q10h2_e,q10h2_e
r5p_r,cpd:C03736_r
retinal_cis_9_r,retinal_cis_9_r
s2l2n2m2masn_g,s2l2n2m2masn_g
s3lnl3fn3m2masn_g,s3lnl3fn3m2masn_g
s3lnl3n3m2masn_g,s3lnl3n3m2masn_g
s4l2n2bdl4fn4m2masn_g,s4l2n2bdl4fn4m2masn_g
s4l2n2cdl4fn4m2masn_g,s4l2n2cdl4fn4m2masn_g
s4l3n3l4n4m2masn_g,s4l3n3l4n4m2masn_g
s4l4fn4m2masn_g,s4l4fn4m2masn_g
s4lncl4fn4m2masn_g,s4lncl4fn4m2masn_g
s4lncl4n4m2masn_g,s4lncl4n4m2masn_g
s4lndl4n4m2masn_g,s4lndl4n4m2masn_g
selhcys_r,cpd:C05698_r
selmeth_r,cpd:C05335_r
ser__L_r,cpd:C00065_r
sgalside_cho_g,sgalside_cho_g
sgalside_cho_l,sgalside_cho_l
spc_cho_c,cpd:C03640_c
spc_cho_e,cpd:C03640_e
sphmyln_cho_g,sphmyln_cho_g
sphmyln_cho_l,sphmyln_cho_l
spmd_x,cpd:C00315_x
strdnc_r,strdnc_r
succoa_x,cpd:C00091_x
tcynt_l,cpd:C01755_l
tcynt_n,cpd:C01755_n
tdechola_c,cpd:C05463_c
tdechola_e,cpd:C05463_e
tdechola_x,cpd:C05463_x
thcholstoic_c,thcholstoic_c
thcrm_cho_g,cpd:C04737_g
thf_n,cpd:C00101_n
thym_m,cpd:C00178_m
tmndnc_n,tmndnc_n
ttdcrn_e,ttdcrn_e
udpgal_n,cpd:C00052_n
urate_n,cpd:C00366_n
xol27oh_c,xol27oh_c
xol7a_c,xol7a_c
xol7ah3_c,xol7ah3_c
xolest_cho_c,cpd:C02530_c
xolest_cho_e,cpd:C02530_e
xolest_cho_r,cpd:C02530_r
xoltetrol_c,xoltetrol_c
2aeppn_c,2aeppn_c
2aeppn_e,2aeppn_e
2beacp_c,2beacp_c
2chdeacp_c,2chdeacp_c
2cocdacp_c,2cocdacp_c
2h3mb_c,2h3mb_c
2h3mb_e,2h3mb_e
2h3mp_c,2h3mp_c
2h3mp_e,2h3mp_e
2hxic__L_c,2hxic__L_c
2hxic__L_e,2hxic__L_e
2mb_p_c,2mb_p_c
2mba_c,2mba_c
2mba_e,2mba_e
2mpa_c,2mpa_c
2mpa_e,2mpa_e
2thdeacp_c,2thdeacp_c
2theacp_c,2theacp_c
3hddacp_c,3hddacp_c
3hocacp_c,3hocacp_c
3oxtdacp_c,3oxtdacp_c
5fothf_c,5fothf_c
ACP_2_c,ACP_2_c
DNA_LLA_c,DNA_LLA_c
LTAAlaGal_LLA_c,LTAAlaGal_LLA_c
LTA_LLA_c,LTA_LLA_c
PROT_LLA_c,PROT_LLA_c
a_gal__D_c,a_gal__D_c
aaacp_c,aaacp_c
acp_c,acp_c
butacp_c,butacp_c
carorn_c,carorn_c
cpocdacp_c,cpocdacp_c
d12dg_LLA_c,d12dg_LLA_c
ddeacp_c,ddeacp_c
decacp_c,decacp_c
glutrnagln_c,glutrnagln_c
hdeacp_c,hdeacp_c
hexacp_c,hexacp_c
m12dg_LLA_c,m12dg_LLA_c
ocdacp_c,ocdacp_c
octacp_c,octacp_c
pa_LLA_c,pa_LLA_c
pgp_LLA_c,pgp_LLA_c
unRTA_c,unRTA_c
unagama_c,unagama_c
unagamagp_c,unagamagp_c
dkdglcn_c,dkdglcn_c
metglcur_c,metglcur_c
sla_c,sla_c
ribflv_p,cpd:C00255_p
rpntp_c,rpntp_c
gmplys_c,gmplys_c
udcpgl_c,udcpgl_c
mepn_c,mepn_c
mepn_p,mepn_p
iprimv_c,iprimv_c
mepn_e,mepn_e
3hbz_c,3hbz_c
prpmn_c,prpmn_c
dhps_c,dhps_c
mercpeth_c,mercpeth_c
puacgam_p,puacgam_p
nadphx__S_c,nadphx__S_c
4abzglu_e,4abzglu_e
lkdr_c,lkdr_c
3hbzcoa_c,3hbzcoa_c
dhps_p,dhps_p
teo2_c,teo2_c
cs1_p,cs1_p
sfp_c,sfp_c
5phdt_c,5phdt_c
metglcur_e,metglcur_e
2hptcoa_c,2hptcoa_c
cs1_e,cs1_e
4abzglu_p,4abzglu_p
fad_p,cpd:C00016_p
rhmn_c,rhmn_c
dhptdp_c,dhptdp_c
puacgam_c,puacgam_c
nalme_c,nalme_c
fmn_p,cpd:C00061_p
cholate_p,cpd:C00695_p
34dphacoa_c,34dphacoa_c
metglcur_p,metglcur_p
r2hglut_c,r2hglut_c
nadphx__R_c,nadphx__R_c
prcp_c,prcp_c
acmet_c,acmet_c
fe3dcit_c,cpd:C06229_c
2dglc_p,cpd:C00586_p
acampnt_c,acampnt_c
2dglc_e,cpd:C00586_e
urdgci_c,urdgci_c
dhcur_c,dhcur_c
4abzglu_c,4abzglu_c
dhps_e,dhps_e
pqh2_um,pqh2_um
phytfl_c,phytfl_c
3hmop_c,cpd:C14463_c
bm_cw_c,bm_cw_c
3a2oxpp_c,3a2oxpp_c
amylose_c,amylose_c
rb15bp_cx,cpd:C01182_cx
phycy_c,phycy_c
bm_pigm_c,bm_pigm_c
pq_um,pq_um
u3hga2_c,u3hga2_c
pq_cm,pq_cm
npdp_c,npdp_c
hco3_cx,cpd:C00288_cx
histda_c,histda_c
pqh2_cm,pqh2_cm
co2_cx,cpd:C00011_cx
bm_rna_c,bm_rna_c
o2_cx,cpd:C00007_cx
4hthdp_c,4hthdp_c
dialurate_c,dialurate_c
bm_carbs_c,bm_carbs_c
2ahethmpp_c,cpd:C05125_c
3hbutACP_c,cpd:C04618_c
lipidX2_c,lipidX2_c
dvpchlda_c,dvpchlda_c
pqh2_c,pqh2_c
cthzp_c,cthzp_c
dczcaro_c,dczcaro_c
gthbpt_c,gthbpt_c
this_c,this_c
imgly_c,imgly_c
2c4mthzep_c,2c4mthzep_c
lipamp_c,lipamp_c
pa1619Z160_c,pa1619Z160_c
pa1819Z1619Z_c,pa1819Z1619Z_c
sqdg1619Z160_c,sqdg1619Z160_c
dgdg1819Z1619Z_c,dgdg1819Z1619Z_c
mgdg1819Z1619Z_c,mgdg1819Z1619Z_c
glcdg1619Z160_c,glcdg1619Z160_c
dgdg1819Z160Z_c,dgdg1819Z160Z_c
photon430_e,photon430_e
photon450_e,photon450_e
photon470_e,photon470_e
photon490_e,photon490_e
photon510_e,photon510_e
photon570_e,photon570_e
photon630_e,photon630_e
photon690_e,photon690_e
calxan_c,calxan_c
chla_soret_exc_c,chla_soret_exc_c
bcaro_exc_c,bcaro_exc_c
allocy_exc_c,allocy_exc_c
allocy_c,allocy_c
u23ga2_c,u23ga2_c
unagam_c,unagam_c
icolipacy_c,icolipacy_c
icolipacy_p,icolipacy_p
oanticy_c,oanticy_c
oanticy_p,oanticy_p
pchlld_exc_c,pchlld_exc_c
5g2oxpt_p,cpd:C03771_p
zeax_exc_c,zeax_exc_c
p700_um,p700_um
p680_um,p680_um
k_u,cpd:C00238_u
ps2d1_um,ps2d1_um
f6p_h,cpd:C05345_h
g6p_h,cpd:C00092_h
m8masn_c,m8masn_c
g1m8masn_c,g1m8masn_c
fdp_h,cpd:C00354_h
t2c11vaceACP_h,t2c11vaceACP_h
thdp_h,cpd:C03972_h
glc__D_x,cpd:C00031_x
pep_x,cpd:C00074_x
2ddg6p_m,cpd:C04442_m
acon_C_m,cpd:C00417_m
acg5sa_h,cpd:C01250_h
3php_m,cpd:C03232_m
lys__L_h,cpd:C00047_h
h2s_m,cpd:C00283_m
2ippm_h,cpd:C02631_h
hthbp_c,hthbp_c
thbpt_m,cpd:C00272_m
etha_m,cpd:C00189_m
methamp_c,methamp_c
mi3p__D_h,cpd:C04006_h
mi3p__D_m,cpd:C04006_m
inost_m,cpd:C00137_m
ficytb5_m,cpd:C00996_m
1eicos58111417eg3p_c,1eicos58111417eg3p_c
pa140160_c,pa140160_c
pa1401619Z_c,pa1401619Z_c
pa140180_c,pa140180_c
pa140205n3_c,pa140205n3_c
pa140226n3_c,pa140226n3_c
pa1601619Z_c,pa1601619Z_c
pa160226n3_c,pa160226n3_c
pa1619Z180_c,pa1619Z180_c
pa1619Z1819Z_c,pa1619Z1819Z_c
pa1619Z205n3_c,pa1619Z205n3_c
pa180226n3_c,pa180226n3_c
pa1819Z205n3_c,pa1819Z205n3_c
pa205n3140_c,pa205n3140_c
pa205n3160_c,pa205n3160_c
pa205n31819Z_c,pa205n31819Z_c
pa205n3226n3_c,pa205n3226n3_c
pa226n3140_c,pa226n3140_c
pa226n3160_c,pa226n3160_c
pa226n3180_c,pa226n3180_c
pa226n3205n3_c,pa226n3205n3_c
12dgr140160_c,12dgr140160_c
12dgr1401619Z_c,12dgr1401619Z_c
12dgr1401819Z_c,12dgr1401819Z_c
12dgr1601619Z_c,12dgr1601619Z_c
12dgr160205n3_c,12dgr160205n3_c
12dgr1619Z140_c,12dgr1619Z140_c
12dgr1619Z180_c,12dgr1619Z180_c
12dgr1619Z1819Z_c,12dgr1619Z1819Z_c
12dgr1619Z205n3_c,12dgr1619Z205n3_c
12dgr1619Z226n3_c,12dgr1619Z226n3_c
12dgr180140_c,12dgr180140_c
12dgr180205n3_c,12dgr180205n3_c
12dgr180226n3_c,12dgr180226n3_c
12dgr1819Z140_c,12dgr1819Z140_c
12dgr1819Z205n3_c,12dgr1819Z205n3_c
12dgr205n3140_c,12dgr205n3140_c
12dgr205n3160_c,12dgr205n3160_c
12dgr205n31819Z_c,12dgr205n31819Z_c
12dgr205n3_c,12dgr205n3_c
12dgr205n3226n3_c,12dgr205n3226n3_c
12dgr226n3160_c,12dgr226n3160_c
12dgr226n31619Z_c,12dgr226n31619Z_c
12dgr226n31819Z_c,12dgr226n31819Z_c
pc140_c,pc140_c
pc140160_c,pc140160_c
pc1401619Z_c,pc1401619Z_c
pc140180_c,pc140180_c
pc160_c,pc160_c
pc160180_c,pc160180_c
pc1619Z140_c,pc1619Z140_c
pc161_c,pc161_c
pc1619Z180_c,pc1619Z180_c
pc1619Z1819Z_c,pc1619Z1819Z_c
pc1619Z205n3_c,pc1619Z205n3_c
pc180140_c,pc180140_c
pc1801619Z_c,pc1801619Z_c
pc1819Z160_c,pc1819Z160_c
pc1819Z226n3_c,pc1819Z226n3_c
pc205n31619Z_c,pc205n31619Z_c
pc205n3226n3_c,pc205n3226n3_c
pc226n31619Z_c,pc226n31619Z_c
pc180182n6_c,pc180182n6_c
pc182n6160_c,pc182n6160_c
pc182n61619Z_c,pc182n61619Z_c
pc182n6180_c,pc182n6180_c
pc182n61819Z_c,pc182n61819Z_c
pc182_9_12_c,pc182_9_12_c
pc205n3182n6_c,pc205n3182n6_c
pc160183n6_c,pc160183n6_c
pc1619Z183n6_c,pc1619Z183n6_c
pc182n6183n6_c,pc182n6183n6_c
pc1819Z183n6_c,pc1819Z183n6_c
pc205n3183n6_c,pc205n3183n6_c
pc226n3183n6_c,pc226n3183n6_c
pc160183n3_c,pc160183n3_c
pc1619Z183n3_c,pc1619Z183n3_c
pc182n6183n3_c,pc182n6183n3_c
pc1819Z183n3_c,pc1819Z183n3_c
pc140184n3_c,pc140184n3_c
pc1619Z184n3_c,pc1619Z184n3_c
pc180184n3_c,pc180184n3_c
tmndnc_h,tmndnc_h
hd6912ea_h,hd6912ea_h
hd691215ea_h,hd691215ea_h
behencoa_c,behencoa_c
1agpc140_c,1agpc140_c
1agpc160_c,1agpc160_c
1agpc180_c,1agpc180_c
1agpc181_c,1agpc181_c
1agpc205_c,1agpc205_c
3oeicoscoa_c,3oeicoscoa_c
3heicoscoa_c,3heicoscoa_c
3odocoscoa_c,3odocoscoa_c
3httccoa_c,3httccoa_c
ttc2coa_c,ttc2coa_c
pc140203n6_c,pc140203n6_c
pc160203n6_c,pc160203n6_c
pc1619Z203n6_c,pc1619Z203n6_c
pc180203n6_c,pc180203n6_c
pc182n6203n3_c,pc182n6203n3_c
pc1819Z203n6_c,pc1819Z203n6_c
pc205n3203n3_c,pc205n3203n3_c
pc205n3203n6_c,pc205n3203n6_c
pc226n3203n3_c,pc226n3203n3_c
pc226n3203n6_c,pc226n3203n6_c
pc180204n6_c,pc180204n6_c
pc182n6204n6_c,pc182n6204n6_c
docos710131619coa_c,docos710131619coa_c
pc160225n3_c,pc160225n3_c
pc182n6225n3_c,pc182n6225n3_c
pc1819Z225n3_c,pc1819Z225n3_c
pc205n3225n3_c,pc205n3225n3_c
pa140182n6_c,pa140182n6_c
pa160182n6_c,pa160182n6_c
pa180182n6_c,pa180182n6_c
pa182n6140_c,pa182n6140_c
pa182n61819Z_c,pa182n61819Z_c
pa1819Z182n6_c,pa1819Z182n6_c
pa226n3182n6_c,pa226n3182n6_c
pa140183n6_c,pa140183n6_c
pa1619Z183n6_c,pa1619Z183n6_c
pa180183n6_c,pa180183n6_c
pa1819Z183n6_c,pa1819Z183n6_c
pa1619Z183n3_c,pa1619Z183n3_c
pa180183n3_c,pa180183n3_c
pa1819Z183n3_c,pa1819Z183n3_c
pa160204n6_c,pa160204n6_c
pa1619Z204n6_c,pa1619Z204n6_c
pa180204n6_c,pa180204n6_c
pa182n6204n6_c,pa182n6204n6_c
pa226n3204n6_c,pa226n3204n6_c
12dgr160182n6_c,12dgr160182n6_c
12dgr182n6140_c,12dgr182n6140_c
12dgr182n61619Z_c,12dgr182n61619Z_c
12dgr182n6180_c,12dgr182n6180_c
12dgr205n3182n6_c,12dgr205n3182n6_c
12dgr226n3182n6_c,12dgr226n3182n6_c
12dgr1819Z183n6_c,12dgr1819Z183n6_c
12dgr205n3183n6_c,12dgr205n3183n6_c
12dgr226n3183n6_c,12dgr226n3183n6_c
12dgr140183n3_c,12dgr140183n3_c
12dgr1619Z183n3_c,12dgr1619Z183n3_c
12dgr180183n3_c,12dgr180183n3_c
12dgr205n3183n3_c,12dgr205n3183n3_c
12dgr160204n6_c,12dgr160204n6_c
12dgr180204n6_c,12dgr180204n6_c
12dgr226n3204n6_c,12dgr226n3204n6_c
cdp12dgr160_c,cdp12dgr160_c
cdp12dgr160205n3_c,cdp12dgr160205n3_c
cdp12dgr1619Z160_c,cdp12dgr1619Z160_c
cdp12dgr205n31619Z_c,cdp12dgr205n31619Z_c
cdp12dgr160182n6_c,cdp12dgr160182n6_c
cdp12dgr182_9_12_c,cdp12dgr182_9_12_c
cdp12dgr205n3182n6_c,cdp12dgr205n3182n6_c
pe140180_c,pe140180_c
pe140205n3_c,pe140205n3_c
pe140226n3_c,pe140226n3_c
pe1601619Z_c,pe1601619Z_c
pe160180_c,pe160180_c
pe160226n3_c,pe160226n3_c
pe1619Z180_c,pe1619Z180_c
pe1619Z1819Z_c,pe1619Z1819Z_c
pe1619Z226n3_c,pe1619Z226n3_c
pe180205n3_c,pe180205n3_c
pe1819Z140_c,pe1819Z140_c
pe1819Z1619Z_c,pe1819Z1619Z_c
pe205n3160_c,pe205n3160_c
pe205n31619Z_c,pe205n31619Z_c
pe205n3_c,pe205n3_c
pe226n3140_c,pe226n3140_c
pe226n3160_c,pe226n3160_c
pe226n31819Z_c,pe226n31819Z_c
pe140182n6_c,pe140182n6_c
pe160182n6_c,pe160182n6_c
pe182n61819Z_c,pe182n61819Z_c
pe1819Z182n6_c,pe1819Z182n6_c
pe182n6205n3_c,pe182n6205n3_c
pe226n3182n6_c,pe226n3182n6_c
pe140183n6_c,pe140183n6_c
pe1619Z183n6_c,pe1619Z183n6_c
pe182n6183n6_c,pe182n6183n6_c
pe226n3183n6_c,pe226n3183n6_c
pe160183n3_c,pe160183n3_c
pe1619Z183n3_c,pe1619Z183n3_c
pe180183n3_c,pe180183n3_c
pe1819Z183n3_c,pe1819Z183n3_c
pe205n3183n3_c,pe205n3183n3_c
pe226n3183n3_c,pe226n3183n3_c
pe140204n6_c,pe140204n6_c
pe160204n6_c,pe160204n6_c
pe1619Z204n6_c,pe1619Z204n6_c
pe182n6204n6_c,pe182n6204n6_c
pe205n3204n6_c,pe205n3204n6_c
pe226n3204n6_c,pe226n3204n6_c
pail1601619Z_c,pail1601619Z_c
pail1619Z160_c,pail1619Z160_c
pail161_c,pail161_c
pail205n31619Z_c,pail205n31619Z_c
pail1619Z182n6_c,pail1619Z182n6_c
pail182n6160_c,pail182n6160_c
pail182n61619Z_c,pail182n61619Z_c
pail205n3182n6_c,pail205n3182n6_c
cholp_m,cpd:C00588_m
pail4p1601619Z_c,pail4p1601619Z_c
pail4p160205n3_c,pail4p160205n3_c
pail4p161_c,pail4p161_c
pail4p1619Z205n3_c,pail4p1619Z205n3_c
pail4p182n6160_c,pail4p182n6160_c
pail4p182_9_12_c,pail4p182_9_12_c
pail4p182n6205n3_c,pail4p182n6205n3_c
pail45p160_c,pail45p160_c
pail45p160205n3_c,pail45p160205n3_c
pail45p1619Z160_c,pail45p1619Z160_c
pail45p205n3160_c,pail45p205n3160_c
pail45p205n3_c,pail45p205n3_c
pail45p160182n6_c,pail45p160182n6_c
